simInsts,hostInstRate,system.cpu.numCycles,system.cpu.exec_context.thread_0.numInsts,system.cpu.exec_context.thread_0.numCondCtrlInsts,system.cpu.exec_context.thread_0.numIntInsts,system.cpu.exec_context.thread_0.numFpInsts,system.cpu.exec_context.thread_0.numVecInsts,system.cpu.exec_context.thread_0.numLoadInsts,system.cpu.exec_context.thread_0.numStoreInsts,system.cpu.exec_context.thread_0.statExecutedInstType::No_OpClass,system.cpu.exec_context.thread_0.statExecutedInstType::IntAlu,system.cpu.exec_context.thread_0.statExecutedInstType::IntMult,system.cpu.exec_context.thread_0.statExecutedInstType::IntDiv,system.cpu.exec_context.thread_0.statExecutedInstType::FloatAdd,system.cpu.exec_context.thread_0.statExecutedInstType::FloatCmp,system.cpu.exec_context.thread_0.statExecutedInstType::FloatCvt,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMult,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::FloatDiv,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMisc,system.cpu.exec_context.thread_0.statExecutedInstType::FloatSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAddAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdCvt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMisc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMult,system.cpu.exec_context.thread_0.statExecutedInstType::SimdMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShift,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShiftAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdDiv,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatCvt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatDiv,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMisc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMult,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatMultAcc,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatSqrt,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceAlu,system.cpu.exec_context.thread_0.statExecutedInstType::SimdReduceCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatReduceAdd,system.cpu.exec_context.thread_0.statExecutedInstType::SimdFloatReduceCmp,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAes,system.cpu.exec_context.thread_0.statExecutedInstType::SimdAesMix,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha1Hash,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha1Hash2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha256Hash,system.cpu.exec_context.thread_0.statExecutedInstType::SimdSha256Hash2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShaSigma2,system.cpu.exec_context.thread_0.statExecutedInstType::SimdShaSigma3,system.cpu.exec_context.thread_0.statExecutedInstType::SimdPredAlu,system.cpu.exec_context.thread_0.statExecutedInstType::MemRead,system.cpu.exec_context.thread_0.statExecutedInstType::MemWrite,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMemRead,system.cpu.exec_context.thread_0.statExecutedInstType::FloatMemWrite,system.cpu.exec_context.thread_0.statExecutedInstType::IprAccess,system.cpu.exec_context.thread_0.statExecutedInstType::InstPrefetch,system.cpu.exec_context.thread_0.statExecutedInstType::total,system.cpu.mmu.dtb.rdMisses,system.cpu.mmu.dtb.wrMisses,system.cpu.mmu.itb.rdMisses,system.cpu.mmu.itb.wrMisses,system.cpu.thread_0.numInsts,system.mem_ctrl.avgPriority_cpu.inst::samples,system.mem_ctrl.requestorReadBytes::cpu.inst,system.mem_ctrl.requestorReadRate::cpu.inst,system.mem_ctrl.requestorReadAccesses::cpu.inst,system.mem_ctrl.requestorReadTotalLat::cpu.inst,system.mem_ctrl.requestorReadAvgLat::cpu.inst,system.workload.inst.arm,system.workload.inst.quiesce,data_mpki,inst_mpki,IPC
354757786.0,209755.0,29529223008.0,354757786.0,45288137.0,585852338.0,89588487.0,0.0,89275063.0,40714607.0,5285706.0,439829050.0,59134.0,710186.0,453250.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180990.0,11844.0,947690.0,16493572.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87922736.0,40548652.0,1352327.0,165955.0,0.0,0.0,663893403.0,1641.0,104.0,0.0,466.0,0.0,461320046.0,3690560368.0,124979934.85978824,461320046.0,10005306840000.0,21688.43,0.0,0.0,1641000.0002931578,0.00131357229746608,0.012013786678501148
354698489.0,205984.0,29521930901.0,354698489.0,45278586.0,585749798.0,89587884.0,0.0,89263765.0,40708392.0,5285940.0,439744474.0,58660.0,710131.0,453093.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181004.0,11934.0,947698.0,16493287.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87911492.0,40542592.0,1352273.0,165800.0,0.0,0.0,663790658.0,1643.0,104.0,0.0,464.0,0.0,461239464.0,3689915712.0,124988969.19628692,461239464.0,10001909940000.0,21684.85,0.0,0.0,1643000.0002932067,0.001308153303128393,0.012014745586576291
354739581.0,209903.0,29501887200.0,354739581.0,45284962.0,585824536.0,89588666.0,0.0,89274421.0,40713144.0,5286191.0,439802721.0,58868.0,711176.0,453139.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181006.0,12000.0,947882.0,16493505.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87921946.0,40547299.0,1352475.0,165845.0,0.0,0.0,663866342.0,1640.0,104.0,0.0,466.0,0.0,461294354.0,3690354832.0,125088771.67695226,461294354.0,10004679491250.0,21688.28,0.0,0.0,1640000.000293173,0.0013136397091251003,0.012024301313171585
354679885.0,209841.0,29495099333.0,354679885.0,45274549.0,585713874.0,89587967.0,0.0,89259816.0,40706169.0,5285617.0,439714898.0,58711.0,709776.0,453122.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181064.0,11904.0,947668.0,16493318.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87907561.0,40540339.0,1352255.0,165830.0,0.0,0.0,663754349.0,1641.0,104.0,0.0,466.0,0.0,461213425.0,3689707400.0,125095608.53968188,461213425.0,10001943676750.0,21686.15,0.0,0.0,1641000.0002932223,0.0013138608071895591,0.012025044601330552
354745547.0,210819.0,29501484062.0,354745547.0,45284554.0,585830425.0,89588067.0,0.0,89274351.0,40714386.0,5285995.0,439808016.0,59125.0,710365.0,453270.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181016.0,11826.0,947514.0,16493440.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87922192.0,40548411.0,1352159.0,165975.0,0.0,0.0,663871619.0,1640.0,104.0,0.0,466.0,0.0,461301156.0,3690409248.0,125092325.53332828,461301156.0,10003782121000.0,21686.01,0.0,0.0,1640000.0002931678,0.0013136176167420643,0.012024667852453477
354600490.0,211329.0,29489033456.0,354600490.0,45260401.0,585567652.0,89587253.0,0.0,89240431.0,40698222.0,5285869.0,439597365.0,58198.0,708790.0,453032.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181104.0,11898.0,947544.0,16493070.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87888336.0,40532482.0,1352095.0,165740.0,0.0,0.0,663607791.0,1640.0,104.0,0.0,466.0,0.0,461105885.0,3688847080.0,125092166.39819868,461105885.0,10000749486000.0,21688.62,0.0,0.0,1640000.0002932877,0.0013141549804401003,0.012024825789190152
354736843.0,213728.0,29500758736.0,354736843.0,45286149.0,585820019.0,89586953.0,0.0,89271121.0,40709992.0,5285512.0,439804521.0,58679.0,711979.0,453004.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180972.0,11814.0,947532.0,16493090.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87919050.0,40544282.0,1352071.0,165710.0,0.0,0.0,663860478.0,1640.0,104.0,0.0,466.0,0.0,461290264.0,3690322112.0,125092447.45277251,461290264.0,10003550092750.0,21686.02,0.0,0.0,1640000.0002931752,0.0013136498483186873,0.012024668455971336
354723259.0,213611.0,29498611107.0,354723259.0,45282352.0,585797115.0,89587687.0,0.0,89269037.0,40710570.0,5286267.0,439783135.0,58499.0,711981.0,452976.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180994.0,11964.0,947798.0,16493196.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87916710.0,40544885.0,1352327.0,165685.0,0.0,0.0,663838674.0,1640.0,104.0,0.0,466.0,0.0,461270404.0,3690163232.0,125096168.71840881,461270404.0,10004158196000.0,21688.27,0.0,0.0,1640000.0002931864,0.0013137001540685551,0.012025083408615954
354730517.0,206305.0,29507064535.0,354730517.0,45284296.0,585806403.0,89588751.0,0.0,89268623.0,40712052.0,5285593.0,439791409.0,59218.0,710869.0,453208.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181018.0,11976.0,947818.0,16493536.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87916184.0,40546137.0,1352439.0,165915.0,0.0,0.0,663847623.0,1641.0,104.0,0.0,466.0,0.0,461280556.0,3690244448.0,125063082.55851042,461280556.0,10003935669750.0,21687.31,0.0,0.0,1641000.0002931803,0.00131367327497228,0.012021884338214465
354718687.0,212881.0,29527876103.0,354718687.0,45281387.0,585787440.0,89587536.0,0.0,89269194.0,40710239.0,5286085.0,439775007.0,58673.0,709959.0,453105.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181008.0,11856.0,947576.0,16493221.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87917037.0,40544424.0,1352157.0,165815.0,0.0,0.0,663828206.0,1642.0,104.0,0.0,466.0,0.0,461265904.0,3690127232.0,124970967.06610358,461265904.0,10007708760000.0,21696.18,0.0,0.0,1642000.0002931901,0.001313717086464069,0.012013010545108626
354668599.0,209614.0,29494732991.0,354668599.0,45273178.0,585694482.0,89586626.0,0.0,89256563.0,40704888.0,5285227.0,439700206.0,58568.0,709875.0,453021.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181052.0,11742.0,947386.0,16492997.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87904630.0,40539158.0,1351933.0,165730.0,0.0,0.0,663733791.0,1640.0,104.0,0.0,466.0,0.0,461197936.0,3689583488.0,125092961.1441418,461197936.0,10002595851500.0,21688.29,0.0,0.0,1640000.0002932316,0.001313902615889601,0.012024811314895554
354739014.0,210577.0,29502393569.0,354739014.0,45283591.0,585821993.0,89588038.0,0.0,89273372.0,40714740.0,5286679.0,439799891.0,58778.0,711262.0,453171.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180980.0,11892.0,947660.0,16493359.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87921103.0,40548855.0,1352269.0,165885.0,0.0,0.0,663864081.0,1641.0,104.0,0.0,466.0,0.0,461292939.0,3690343512.0,125086240.99834643,461292939.0,10004498869250.0,21687.95,0.0,0.0,1641000.0002931734,0.0013136418087918572,0.012024075713393857
354673181.0,216912.0,29494183215.0,354673181.0,45273625.0,585699906.0,89587420.0,0.0,89256312.0,40705407.0,5285318.0,439705083.0,58890.0,709953.0,453133.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181068.0,11838.0,947474.0,16493191.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87904247.0,40539567.0,1352065.0,165840.0,0.0,0.0,663739955.0,1640.0,104.0,0.0,466.0,0.0,461203398.0,3689627184.0,125096774.40816697,461203398.0,10002309643000.0,21687.42,0.0,0.0,1640000.0002932276,0.001313885641666264,0.012025190811848696
354746595.0,211966.0,29510414964.0,354746595.0,45287402.0,585842330.0,89587329.0,0.0,89275303.0,40712317.0,5286172.0,439820231.0,58485.0,712140.0,452972.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180952.0,11856.0,947710.0,16493176.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87923066.0,40546637.0,1352237.0,165680.0,0.0,0.0,663883570.0,1640.0,104.0,0.0,466.0,0.0,461303690.0,3690429520.0,125055155.0868392,461303690.0,10005843286000.0,21690.36,0.0,0.0,1640000.000293167,0.001313613736024725,0.012021064272825656
354691077.0,212363.0,29504458454.0,354691077.0,45276921.0,585737150.0,89587046.0,0.0,89260533.0,40706969.0,5285366.0,439736268.0,58816.0,710366.0,453077.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181030.0,11748.0,947454.0,16493141.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87908510.0,40541184.0,1352023.0,165785.0,0.0,0.0,663777045.0,1641.0,104.0,0.0,466.0,0.0,461226316.0,3689810528.0,125059422.24808949,461226316.0,10002979333250.0,21687.79,0.0,0.0,1641000.000293213,0.001313819349337621,0.012021609464650708
354665791.0,212495.0,29502698325.0,354665791.0,45271720.0,585687639.0,89587464.0,0.0,89258188.0,40704519.0,5285876.0,439692622.0,58589.0,709010.0,453085.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181092.0,11850.0,947544.0,16493195.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87906073.0,40538729.0,1352115.0,165790.0,0.0,0.0,663727848.0,1640.0,104.0,0.0,466.0,0.0,461193972.0,3689551776.0,125058112.83280306,461193972.0,10001990086750.0,21687.17,0.0,0.0,1640000.000293234,0.0013139130184675748,0.012021469598916763
354680133.0,211890.0,29495076743.0,354680133.0,45274073.0,585712701.0,89587455.0,0.0,89260446.0,40706824.0,5286151.0,439712864.0,58564.0,709510.0,453096.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181056.0,11832.0,947548.0,16493198.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87908321.0,40541019.0,1352125.0,165805.0,0.0,0.0,663753370.0,1640.0,104.0,0.0,466.0,0.0,461214080.0,3689712640.0,125095882.00599177,461214080.0,10001890150750.0,21686.0,0.0,0.0,1640000.000293222,0.0013138598885097407,0.012025062219381254
354694276.0,215370.0,29496874406.0,354694276.0,45277612.0,585739738.0,89587641.0,0.0,89261806.0,40708125.0,5285342.0,439736486.0,58828.0,710135.0,453116.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181038.0,11826.0,947590.0,16493268.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87909631.0,40542300.0,1352175.0,165825.0,0.0,0.0,663779845.0,1640.0,104.0,0.0,466.0,0.0,461233184.0,3689865472.0,125093439.4340249,461233184.0,10002237674750.0,21685.86,0.0,0.0,1640000.0002932101,0.0013138074999552573,0.012024808836283046
354747967.0,206157.0,29531635421.0,354747967.0,45286749.0,585839856.0,89587714.0,0.0,89275092.0,40712829.0,5286143.0,439818298.0,58528.0,710912.0,453041.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180950.0,11898.0,947730.0,16493291.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87922809.0,40547084.0,1352283.0,165745.0,0.0,0.0,663880981.0,1641.0,104.0,0.0,464.0,0.0,461306864.0,3690454912.0,124966154.40998268,461306864.0,10005311942500.0,21689.06,0.0,0.0,1641000.000293166,0.0013079708501895376,0.012012472792066844
354685513.0,213126.0,29505196111.0,354685513.0,45275291.0,585721706.0,89587689.0,0.0,89258900.0,40707644.0,5285987.0,439722555.0,58788.0,709380.0,453164.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181034.0,11820.0,947540.0,16493290.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87906755.0,40541769.0,1352145.0,165875.0,0.0,0.0,663762397.0,1640.0,104.0,0.0,466.0,0.0,461220922.0,3689767376.0,125054833.12562688,461220922.0,10004123189500.0,21690.52,0.0,0.0,1640000.0002932174,0.001313839959400879,0.01202112033641992
354787578.0,211837.0,29515012756.0,354787578.0,45291107.0,585905569.0,89589342.0,0.0,89286781.0,40721228.0,5286955.0,439864039.0,59471.0,709368.0,453421.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181000.0,11910.0,947730.0,16493789.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87934344.0,40555098.0,1352437.0,166130.0,0.0,0.0,663948038.0,1640.0,104.0,0.0,466.0,0.0,461359709.0,3690877672.0,125050858.1010081,461359709.0,10007273141000.0,21690.83,0.0,0.0,1640000.000293133,0.0013134619949969049,0.012020580202116854
354725425.0,214404.0,29493686679.0,354725425.0,45284203.0,585802003.0,89587844.0,0.0,89268436.0,40710327.0,5286294.0,439789331.0,58401.0,711595.0,453025.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180972.0,11898.0,947792.0,16493319.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87916097.0,40544597.0,1352339.0,165730.0,0.0,0.0,663843656.0,1641.0,104.0,0.0,464.0,0.0,461276187.0,3690209496.0,125118624.06904496,461276187.0,10004004917750.0,21687.67,0.0,0.0,1641000.0002931845,0.0013080539687844478,0.012027164622067084
354730938.0,211983.0,29500129960.0,354730938.0,45282086.0,585803310.0,89588343.0,0.0,89272667.0,40712984.0,5286397.0,439783876.0,58899.0,710723.0,453266.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181034.0,11892.0,947604.0,16493460.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87920418.0,40547009.0,1352249.0,165975.0,0.0,0.0,663845117.0,1640.0,104.0,0.0,466.0,0.0,461282911.0,3690263288.0,125093119.69146322,461282911.0,10004419790250.0,21688.25,0.0,0.0,1640000.0002931799,0.0013136717158851252,0.012024724585315014
354685041.0,210374.0,29519133204.0,354685041.0,45276424.0,585725902.0,89586774.0,0.0,89261484.0,40705765.0,5285574.0,439725155.0,58533.0,710844.0,453009.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181018.0,11820.0,947452.0,16493005.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87909491.0,40540050.0,1351993.0,165715.0,0.0,0.0,663765922.0,1644.0,104.0,0.0,464.0,0.0,461220907.0,3689767256.0,124995785.97043686,461220907.0,10001219507000.0,21684.23,0.0,0.0,1644000.0002932178,0.0013082029021911866,0.012015428723765448
354665927.0,212182.0,29492988871.0,354665927.0,45273159.0,585690054.0,89587291.0,0.0,89255880.0,40704210.0,5285804.0,439697182.0,58296.0,710140.0,452994.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181038.0,11928.0,947632.0,16493072.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87903711.0,40538505.0,1352169.0,165705.0,0.0,0.0,663730437.0,1640.0,104.0,0.0,466.0,0.0,461197060.0,3689576480.0,125100121.12159657,461197060.0,10002746849000.0,21688.66,0.0,0.0,1640000.0002932337,0.0013139125146352161,0.01202543182555287
354713185.0,211382.0,29498660652.0,354713185.0,45280604.0,585776277.0,89587701.0,0.0,89266925.0,40710734.0,5286160.0,439763715.0,58742.0,712539.0,453152.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181000.0,11850.0,947564.0,16493294.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87914762.0,40544874.0,1352163.0,165860.0,0.0,0.0,663817967.0,1640.0,104.0,0.0,466.0,0.0,461258749.0,3690069992.0,125092797.78944181,461258749.0,10002841350500.0,21685.97,0.0,0.0,1640000.0002931948,0.0013137374636919684,0.012024721704642903
354718093.0,205158.0,29499314844.0,354718093.0,45280260.0,585785030.0,89587878.0,0.0,89269478.0,40712183.0,5286638.0,439770100.0,58643.0,710465.0,453199.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181010.0,11820.0,947556.0,16493377.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87917305.0,40546278.0,1352173.0,165905.0,0.0,0.0,663826770.0,1640.0,104.0,0.0,466.0,0.0,461266701.0,3690133608.0,125092180.19179022,461266701.0,10002879410500.0,21685.67,0.0,0.0,1640000.0002931906,0.0013137192863742647,0.012024621414966448
354709478.0,203075.0,29507095907.0,354709478.0,45277763.0,585769957.0,89587221.0,0.0,89269199.0,40710713.0,5286603.0,439757574.0,58385.0,709697.0,453058.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31181028.0,11826.0,947528.0,16493146.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87917110.0,40544948.0,1352089.0,165765.0,0.0,0.0,663811030.0,1640.0,104.0,0.0,466.0,0.0,461253184.0,3690025472.0,125055528.46102388,461253184.0,10004515073250.0,21689.86,0.0,0.0,1640000.0002931976,0.0013137511933075552,0.01202115854159175
354732329.0,210833.0,29500649925.0,354732329.0,45283148.0,585806558.0,89588443.0,0.0,89271723.0,40711507.0,5286212.0,439790445.0,58670.0,709636.0,453124.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,240024.0,0.0,31180996.0,11946.0,947840.0,16493472.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,0.0,0.0,23330000.0,0.0,0.0,7680422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87919296.0,40545677.0,1352427.0,165830.0,0.0,0.0,663847857.0,1640.0,104.0,0.0,466.0,0.0,461284845.0,3690278760.0,125091439.32021354,461284845.0,10002996793250.0,21685.08,0.0,0.0,1640000.0002931787,0.001313666564628227,0.012024559794507646
